sku;country;stock_flat;stock_atomic;last_update_flat;last_update_atomic
H002163Z 17340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17360;1;0;2021-01-18 9:32:54;2021-01-18 10:36:21
H002163Z 17365;1;0;2021-01-18 9:32:54;2021-01-18 10:36:18
H002163Z 17370;1;0;2021-01-18 9:32:54;2021-01-18 10:36:18
H002163Z 17375;1;0;2021-01-18 9:32:54;2021-01-18 10:36:19
H002163Z 17380;1;0;2021-01-18 9:32:54;2021-01-18 10:36:20
H002163Z 17385;1;0;2021-01-18 9:32:54;2021-01-18 10:36:20
H002163Z 17390;1;0;2021-01-18 9:32:54;2021-01-18 10:36:19
H002163Z 17395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 17400;1;0;2021-01-18 9:32:54;2021-01-18 10:36:22
H002163Z 17405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 17420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 1F340;1;0;2021-01-18 9:32:54;2021-01-18 10:36:09
H002163Z 1F345;1;0;2021-01-18 9:32:54;2021-01-18 10:36:09
H002163Z 1F350;1;0;2021-01-18 9:32:54;2021-01-18 10:36:13
H002163Z 1F355;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 1F360;1;0;2021-01-18 9:32:54;2021-01-18 10:36:08
H002163Z 1F365;1;0;2021-01-18 9:32:54;2021-01-18 10:36:10
H002163Z 1F370;1;0;2021-01-18 9:32:54;2021-01-18 10:36:08
H002163Z 1F375;1;0;2021-01-18 9:32:54;2021-01-18 10:36:09
H002163Z 1F380;1;0;2021-01-18 9:32:54;2021-01-18 10:36:09
H002163Z 1F385;1;0;2021-01-18 9:32:54;2021-01-18 10:36:08
H002163Z 1F390;1;0;2021-01-18 9:32:54;2021-01-18 10:36:09
H002163Z 1F395;1;0;2021-01-18 9:32:54;2021-01-18 10:36:09
H002163Z 1F400;1;0;2021-01-18 9:32:54;2021-01-18 10:36:11
H002163Z 1F405;1;0;2021-01-18 9:32:54;2021-01-18 10:36:11
H002163Z 1F410;1;0;2021-01-18 9:32:54;2021-01-18 10:36:10
H002163Z 1F415;1;0;2021-01-18 9:32:54;2021-01-18 10:36:10
H002163Z 1F420;1;0;2021-01-18 9:32:54;2021-01-18 10:36:10
H002163Z 20340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 20360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20390;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 20395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 20400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 20405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 20410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 20420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 23340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 23345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 23350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 23380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 23400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 23405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 23410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 23415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 23420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 24340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 24375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 24385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 24395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 24400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 24405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 24420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 26340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 26350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 26365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 26370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 26375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 26380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:22
H002163Z 26385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 26390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 26415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 26420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 32340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 32345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 32405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 32420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 35340;1;0;2021-01-18 9:32:54;2021-01-18 10:36:15
H002163Z 35345;1;0;2021-01-18 9:32:54;2021-01-18 10:36:15
H002163Z 35350;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 35355;1;0;2021-01-18 9:32:54;2021-01-18 10:36:13
H002163Z 35360;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 35365;1;0;2021-01-18 9:32:54;2021-01-18 10:36:15
H002163Z 35370;1;0;2021-01-18 9:32:54;2021-01-18 10:36:15
H002163Z 35375;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 35380;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 35385;1;0;2021-01-18 9:32:54;2021-01-18 10:36:16
H002163Z 35390;1;0;2021-01-18 9:32:54;2021-01-18 10:36:16
H002163Z 35395;1;0;2021-01-18 9:32:54;2021-01-18 10:36:14
H002163Z 35400;1;0;2021-01-18 9:32:54;2021-01-18 10:36:16
H002163Z 35405;1;0;2021-01-18 9:32:54;2021-01-18 10:36:16
H002163Z 35410;1;0;2021-01-18 9:32:54;2021-01-18 10:36:17
H002163Z 35415;1;0;2021-01-18 9:32:54;2021-01-18 10:36:15
H002163Z 35420;1;0;2021-01-18 9:32:54;2021-01-18 10:36:15
H002163Z 41340;1;0;2021-01-18 9:32:54;2021-01-18 10:36:22
H002163Z 41345;1;0;2021-01-18 9:32:54;2021-01-18 10:36:25
H002163Z 41350;1;0;2021-01-18 9:32:54;2021-01-18 10:36:23
H002163Z 41355;1;0;2021-01-18 9:32:54;2021-01-18 10:36:23
H002163Z 41360;1;0;2021-01-18 9:32:54;2021-01-18 10:36:23
H002163Z 41365;1;0;2021-01-18 9:32:54;2021-01-18 10:36:23
H002163Z 41370;1;0;2021-01-18 9:32:54;2021-01-18 10:36:23
