sku;country;stock_flat;stock_atomic;last_update_flat;last_update_atomic;publication_status_atomic;publication_status_flat
H041056CA8V;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CA8W;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CA9J;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CAC9;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CAE5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CAP8;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CAP9;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CAQ5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041056CAZ6;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041074CK18;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041074CK37;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041074CK76;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041074CK8W;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH03460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH05460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH11460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH18460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH72460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZH75460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHGU460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHH8460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHHO460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2445;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2455;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHI2460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB425;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB435;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041131ZHIB450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA1Q;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA1T;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA28;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA2P;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA36;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA3L;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA3Q;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA41;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA55;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA5P;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA7B;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA80;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA85;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA9J;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CA9U;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAC9;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAP9;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAQ5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAS7;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAT7;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAU5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CAV6;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CK1T;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CK2H;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CK7T;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CK89;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CK8V;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CK9R;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CKB3;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CKI2;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CKK4;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CKS4;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041393CKT0;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041630FC55;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041632FC01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041634FC9G;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041636FC89;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041637FC93;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK18;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK1Q;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK37;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK3I;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK59;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK7E;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK7N;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK89;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK8F;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK8W;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK9D;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CK9R;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKA5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKI6;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKI9;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKK1;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKM3;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKM8;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKP3;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKS2;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKS5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKT0;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKT5;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKU1;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKU4;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041693CKW0;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H041938CK89;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01340;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01345;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01350;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01355;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01360;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01365;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01370;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01375;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01380;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01385;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG01420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18340;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18345;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18350;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18355;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18360;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18365;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18370;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18375;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18380;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18385;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18395;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18405;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18415;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042138ZG18420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042142Z;FR;1;1;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15390;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15400;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15410;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15420;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15430;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15440;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15450;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15460;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042213ZH15470;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21150;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21155;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21160;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21165;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21170;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21175;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21180;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21185;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21190;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21195;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21200;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21205;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042880CA21210;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042963S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042977S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042977S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042977S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042979S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042979S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042979S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042980S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042980S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H042980S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
